fips,car_truck_van,public_transit_total,bus,trolley,subway,railroad,ferryboat,taxicab,motorcycle,bicycle,walked,other_means,worked_at_home
421010341001,293.0,74.0,0.0,0.0,0.0,74.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
421010341002,499.0,34.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010341006,170.0,169.0,27.0,0.0,27.0,115.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
421010341005,417.0,60.0,13.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,42.0,0.0,5.0
421010341004,404.0,83.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
421010351001,904.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010351002,739.0,116.0,26.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010353012,1001.0,39.0,27.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0
421010353013,322.0,17.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
421010353011,1229.0,97.0,35.0,0.0,14.0,48.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0
421010360001,1105.0,134.0,51.0,0.0,0.0,83.0,0.0,20.0,0.0,0.0,37.0,0.0,31.0
421010199001,103.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
421010199002,142.0,57.0,44.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0
421010199003,95.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
421010199004,105.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
421010204003,70.0,130.0,85.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010204001,67.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
421010204002,63.0,84.0,63.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
421010204004,171.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
421010237001,198.0,130.0,0.0,0.0,68.0,62.0,0.0,0.0,0.0,15.0,0.0,0.0,23.0
421010237002,340.0,288.0,114.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,35.0,13.0,36.0
421010237004,439.0,83.0,16.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
421010237003,255.0,268.0,71.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010104002,121.0,19.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,0.0
421010104001,44.0,99.0,92.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010104004,84.0,192.0,160.0,0.0,32.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,32.0
421010132001,98.0,60.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0
421010132002,133.0,175.0,140.0,0.0,25.0,10.0,0.0,0.0,0.0,28.0,25.0,9.0,41.0
421010326001,194.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010326004,376.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
421010326007,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010326006,298.0,29.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
421010326002,280.0,146.0,97.0,0.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010326003,566.0,61.0,51.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
421010326005,186.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010332001,726.0,96.0,35.0,0.0,18.0,43.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0
421010332002,361.0,57.0,11.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0
421010338003,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
421010338005,599.0,46.0,25.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,26.0,13.0,18.0
421010338002,94.0,89.0,65.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010338001,803.0,205.0,122.0,0.0,19.0,64.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0
421010338004,417.0,65.0,14.0,0.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010344003,980.0,172.0,9.0,0.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010344004,875.0,148.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,51.0,40.0
421010344001,594.0,31.0,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
421010344002,468.0,44.0,10.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
421010113002,36.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
421010347012,988.0,35.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
421010113001,509.0,442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010113003,165.0,159.0,137.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010114001,674.0,195.0,106.0,0.0,73.0,16.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
421010114004,107.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,21.0
421010114005,402.0,623.0,557.0,8.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0
421010114003,98.0,501.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010114006,197.0,104.0,70.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,51.0
421010114002,144.0,36.0,23.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
421010117001,388.0,141.0,97.0,0.0,13.0,31.0,0.0,0.0,0.0,8.0,123.0,0.0,32.0
421010176011,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010176013,103.0,52.0,42.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0
421010176012,208.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010176014,301.0,155.0,129.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
421010176015,48.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010036002,205.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010036001,695.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
421010036004,149.0,155.0,155.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
421010036003,178.0,294.0,242.0,0.0,52.0,0.0,0.0,0.0,0.0,36.0,105.0,0.0,0.0
421010170002,8.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
421010170003,67.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0
421010290002,407.0,226.0,58.0,0.0,15.0,153.0,0.0,0.0,0.0,36.0,35.0,30.0,0.0
421010301001,168.0,151.0,125.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010301002,287.0,380.0,335.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
421010301005,373.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
421010347011,1021.0,143.0,36.0,0.0,62.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,70.0
421010347013,590.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
421010352003,622.0,50.0,29.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
421010352001,823.0,141.0,25.0,0.0,65.0,51.0,0.0,0.0,0.0,0.0,60.0,0.0,43.0
421010352002,277.0,39.0,23.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,23.0,23.0
421010358002,472.0,23.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
421010358003,721.0,57.0,7.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
421010358001,1602.0,75.0,49.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,38.0,103.0,17.0
421010359002,1330.0,78.0,38.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,47.0,4.0,35.0
421010359001,1009.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0
421010362012,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
421010362011,809.0,25.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
421010362013,415.0,94.0,60.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
421010362021,388.0,99.0,76.0,0.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
421010362022,790.0,48.0,10.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010362023,442.0,115.0,0.0,0.0,18.0,97.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0
421010362024,776.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010106002,91.0,98.0,81.0,0.0,7.0,10.0,0.0,0.0,0.0,36.0,7.0,0.0,13.0
421010131001,165.0,59.0,54.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,64.0,0.0,13.0
421010131002,171.0,140.0,111.0,0.0,13.0,16.0,0.0,0.0,0.0,17.0,37.0,0.0,0.0
421010138002,311.0,145.0,140.0,0.0,0.0,5.0,0.0,0.0,0.0,28.0,31.0,0.0,12.0
421010138001,80.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0
421010162001,124.0,129.0,72.0,0.0,25.0,32.0,0.0,0.0,0.0,15.0,21.0,4.0,0.0
421010162002,136.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,57.0
421010162003,109.0,86.0,50.0,0.0,21.0,15.0,0.0,0.0,0.0,15.0,45.0,0.0,20.0
421010179002,367.0,60.0,12.0,0.0,48.0,0.0,0.0,17.0,33.0,0.0,27.0,0.0,0.0
421010179001,92.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010179005,231.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
421010179004,410.0,138.0,93.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0
421010179003,164.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
421010183003,469.0,36.0,23.0,0.0,13.0,0.0,0.0,0.0,0.0,12.0,28.0,0.0,21.0
421010183002,446.0,75.0,60.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
421010183001,300.0,36.0,10.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0
421010170001,795.0,191.0,77.0,0.0,12.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
421010243003,201.0,45.0,25.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010243002,316.0,102.0,82.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
421010243004,127.0,46.0,41.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,32.0
421010243001,169.0,143.0,71.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010276002,72.0,79.0,47.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010039023,251.0,120.0,48.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
421010078003,189.0,176.0,128.0,16.0,18.0,14.0,0.0,0.0,0.0,179.0,19.0,0.0,0.0
421010078004,261.0,87.0,17.0,52.0,18.0,0.0,0.0,0.0,16.0,151.0,0.0,0.0,42.0
421010078005,200.0,305.0,118.0,170.0,0.0,17.0,0.0,0.0,0.0,20.0,169.0,0.0,10.0
421010080001,192.0,156.0,74.0,32.0,50.0,0.0,0.0,0.0,0.0,35.0,23.0,15.0,0.0
421010094001,107.0,101.0,42.0,0.0,21.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0
421010094002,121.0,246.0,177.0,0.0,69.0,0.0,0.0,0.0,0.0,12.0,75.0,0.0,15.0
421010340002,389.0,86.0,47.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0
421010340003,231.0,41.0,32.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0
421010340001,363.0,61.0,28.0,0.0,0.0,33.0,0.0,0.0,0.0,8.0,37.0,0.0,11.0
421010346001,1029.0,194.0,154.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,77.0,0.0,16.0
421010348011,407.0,39.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
421010348012,549.0,79.0,46.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
421010061002,284.0,97.0,94.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0
421010061001,637.0,160.0,145.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0
421010022002,83.0,120.0,47.0,0.0,57.0,16.0,0.0,0.0,0.0,27.0,21.0,0.0,28.0
421010022003,217.0,152.0,98.0,0.0,44.0,10.0,0.0,32.0,0.0,61.0,94.0,0.0,9.0
421010022001,167.0,173.0,134.0,0.0,39.0,0.0,0.0,9.0,0.0,19.0,134.0,0.0,8.0
421010023001,260.0,161.0,73.0,0.0,81.0,7.0,0.0,9.0,9.0,126.0,131.0,0.0,16.0
421010023002,357.0,311.0,121.0,8.0,168.0,14.0,0.0,0.0,0.0,218.0,98.0,0.0,0.0
421010041012,346.0,86.0,84.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,20.0
421010041011,115.0,338.0,300.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
421010041013,240.0,276.0,131.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
421010041014,258.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.0
421010042024,380.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,33.0,10.0
421010042022,203.0,127.0,106.0,0.0,21.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0
421010042023,332.0,188.0,142.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,24.0
421010042021,398.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0
421010055003,1067.0,542.0,485.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
421010069002,13.0,103.0,94.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
421010055002,201.0,192.0,79.0,98.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
421010055001,780.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0
421010069001,16.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0
421010349004,465.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,11.0
421010349002,845.0,235.0,223.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,25.0,28.0,55.0
421010349001,267.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
421010269002,380.0,133.0,67.0,0.0,32.0,34.0,0.0,0.0,0.0,0.0,30.0,0.0,17.0
421010269001,196.0,63.0,36.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
421010292003,334.0,81.0,32.0,0.0,37.0,12.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0
421010292001,866.0,179.0,171.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,38.0,0.0
421010292002,362.0,37.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0
421010313004,384.0,109.0,80.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010313001,463.0,86.0,66.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010313002,619.0,72.0,57.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
421010313005,432.0,26.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,36.0,54.0
421010313003,223.0,88.0,60.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0
421010313006,294.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,20.0
421010325002,506.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,41.0
421010325004,598.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010325003,418.0,263.0,117.0,11.0,89.0,46.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
421010325001,285.0,105.0,35.0,0.0,56.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
421010014001,508.0,194.0,149.0,0.0,19.0,26.0,0.0,0.0,0.0,43.0,255.0,0.0,111.0
421010014002,133.0,54.0,43.0,0.0,11.0,0.0,0.0,0.0,0.0,122.0,142.0,0.0,0.0
421010301003,231.0,66.0,53.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
421010301004,211.0,86.0,79.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010137004,101.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,35.0
421010137001,212.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
421010137005,353.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010137003,137.0,142.0,117.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0
421010137002,175.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,0.0
421010115002,503.0,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
421010115003,463.0,106.0,87.0,0.0,19.0,0.0,0.0,0.0,0.0,33.0,26.0,0.0,19.0
421010115001,236.0,197.0,160.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
421010115004,191.0,137.0,130.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010120001,126.0,41.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
421010120002,274.0,111.0,65.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,120.0,35.0,46.0
421010121001,368.0,195.0,180.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,22.0,68.0,30.0
421010121002,298.0,99.0,57.0,0.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
421010257003,384.0,179.0,0.0,0.0,17.0,162.0,0.0,0.0,0.0,0.0,38.0,0.0,27.0
421010257002,405.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,30.0,0.0,18.0
421010211002,510.0,166.0,109.0,0.0,15.0,42.0,0.0,0.0,0.0,12.0,33.0,8.0,31.0
421010211001,496.0,162.0,76.0,0.0,14.0,72.0,0.0,0.0,0.0,0.0,39.0,0.0,32.0
421010261001,135.0,96.0,64.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0
421010261003,444.0,151.0,107.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,18.0,8.0
421010261002,356.0,50.0,34.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
421010272003,405.0,216.0,151.0,0.0,44.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
421010272001,376.0,36.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
421010272002,624.0,371.0,216.0,0.0,90.0,65.0,0.0,0.0,0.0,0.0,26.0,0.0,34.0
421010275001,411.0,137.0,83.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0
421010275003,184.0,174.0,117.0,0.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
421010275002,382.0,111.0,105.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
421010275004,297.0,133.0,122.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
421010280004,232.0,96.0,59.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
421010280001,60.0,77.0,68.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
421010280003,225.0,69.0,36.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0
421010280002,112.0,126.0,70.0,0.0,11.0,45.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
421010294001,140.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
421010166002,62.0,75.0,42.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010166001,225.0,162.0,81.0,0.0,36.0,45.0,0.0,0.0,0.0,0.0,95.0,0.0,7.0
421010173001,147.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0
421010173002,374.0,254.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
421010175002,71.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
421010175006,274.0,166.0,154.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
421010175005,85.0,126.0,83.0,0.0,28.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
421010175003,13.0,161.0,126.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0
421010175004,25.0,37.0,37.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
421010175001,235.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0
421010176021,290.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
421010176022,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
421010176023,279.0,159.0,92.0,0.0,55.0,12.0,0.0,0.0,0.0,12.0,24.0,0.0,55.0
421010253004,340.0,143.0,102.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,10.0,0.0,48.0
421010253002,125.0,63.0,43.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
421010253003,286.0,88.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,14.0,35.0,45.0
421010253005,123.0,146.0,134.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010253001,188.0,166.0,116.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010238005,411.0,218.0,136.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
421010238002,70.0,112.0,76.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0
421010238001,250.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
421010094004,64.0,153.0,117.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
421010094003,46.0,134.0,38.0,0.0,83.0,13.0,0.0,0.0,0.0,13.0,120.0,0.0,73.0
421010095003,156.0,64.0,42.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010095002,21.0,106.0,35.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010095004,133.0,393.0,324.0,0.0,69.0,0.0,0.0,0.0,0.0,7.0,40.0,0.0,0.0
421010095001,20.0,127.0,114.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
421010084004,141.0,145.0,86.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
421010084006,140.0,30.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
421010084001,221.0,173.0,139.0,0.0,34.0,0.0,0.0,0.0,0.0,37.0,49.0,0.0,0.0
421010084002,27.0,121.0,106.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,18.0
421010084005,67.0,71.0,49.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,21.0
421010084003,111.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
421010090001,52.0,113.0,48.0,0.0,57.0,8.0,0.0,0.0,0.0,39.0,30.0,0.0,0.0
421010090003,215.0,124.0,55.0,7.0,62.0,0.0,0.0,14.0,0.0,8.0,200.0,13.0,13.0
421010090002,82.0,160.0,73.0,0.0,74.0,13.0,0.0,0.0,0.0,21.0,238.0,0.0,43.0
421010090004,89.0,97.0,16.0,5.0,48.0,28.0,0.0,0.0,0.0,9.0,209.0,7.0,35.0
421010198002,79.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010198004,261.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,25.0
421010198003,84.0,224.0,155.0,0.0,56.0,13.0,0.0,0.0,0.0,0.0,51.0,47.0,0.0
421010198005,159.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
421010198001,182.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
421010198006,98.0,97.0,79.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,11.0
421010212001,571.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,7.0
421010212002,485.0,105.0,71.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,45.0,13.0,42.0
421010213001,255.0,39.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
